run_id,evidence_id,product_id,product_name,vintage_label,source_domain,source_url,source_title,source_type,ocr_gap_category,ocr_priority,capture_strategy,crop_target,ocr_expected_surface,image_map_keys,local_private_image_path,processed_private_image_path,panel_crop_note,rights_review_status,publication_image_policy,candidate_only,manual_verified
pilot-photo-capture-dry-run,poptarts_frosted_strawberry_evidence_7,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,current_2020s,smartlabel.kelloggs.com,https://smartlabel.kelloggs.com/Product/Index/038000317316,Frosted Strawberry Pop-Tarts - SmartLabel,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,poptarts_frosted_strawberry_evidence_7;poptarts_frosted_strawberry:poptarts_frosted_strawberry_evidence_7;https://smartlabel.kelloggs.com/Product/Index/038000317316,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,poptarts_frosted_strawberry_evidence_8,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,current_2020s,www.poptarts.com,https://www.poptarts.com/en_US/products/all-flavors/pop-tarts-frosted-strawberry-product.html,Frosted Strawberry Pop-Tarts - Pop-Tarts,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,poptarts_frosted_strawberry_evidence_8;poptarts_frosted_strawberry:poptarts_frosted_strawberry_evidence_8;https://www.poptarts.com/en_US/products/all-flavors/pop-tarts-frosted-strawberry-product.html,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,poptarts_frosted_strawberry_evidence_9,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,current_2020s,www.walmart.com,https://www.walmart.com/ip/759722026,"Pop-Tarts Frosted Strawberry Toaster Pastries, 13.5 oz - Walmart",panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,poptarts_frosted_strawberry_evidence_9;poptarts_frosted_strawberry:poptarts_frosted_strawberry_evidence_9;https://www.walmart.com/ip/759722026,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,campbells_tomato_soup_evidence_0,campbells_tomato_soup,Campbell's Condensed Tomato Soup,earliest_verified_label,www.flickr.com,https://www.flickr.com/photos/pennstate_harrisburg_archives/29079862112/in/album-72157719415160219/,"Campbell's Tomato Soup, 1947 (Canning) - Penn State Harrisburg Flickr album",panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,campbells_tomato_soup_evidence_0;campbells_tomato_soup:campbells_tomato_soup_evidence_0;https://www.flickr.com/photos/pennstate_harrisburg_archives/29079862112/in/album-72157719415160219/,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,campbells_tomato_soup_evidence_1,campbells_tomato_soup,Campbell's Condensed Tomato Soup,earliest_verified_label;1980s_or_earlier,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File%3ACampbell%27s_Condensed_Tomato_Soup%2C_1905.jpg,Wikimedia Commons Campbell's Condensed Tomato Soup 1905 file page,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,campbells_tomato_soup_evidence_1;campbells_tomato_soup:campbells_tomato_soup_evidence_1;https://commons.wikimedia.org/wiki/File%3ACampbell%27s_Condensed_Tomato_Soup%2C_1905.jpg,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,campbells_tomato_soup_evidence_2,campbells_tomato_soup,Campbell's Condensed Tomato Soup,earliest_verified_label,www.flickr.com,https://www.flickr.com/photos/library_of_congress/50251904946,Campbell's tomato soup poster - Library of Congress Flickr,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,campbells_tomato_soup_evidence_2;campbells_tomato_soup:campbells_tomato_soup_evidence_2;https://www.flickr.com/photos/library_of_congress/50251904946,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,campbells_tomato_soup_evidence_3,campbells_tomato_soup,Campbell's Condensed Tomato Soup,earliest_verified_label;1980s_or_earlier,www.loc.gov,https://www.loc.gov/pictures/item/2020736882/,Campbell's soup cans - Library of Congress,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,campbells_tomato_soup_evidence_3;campbells_tomato_soup:campbells_tomato_soup_evidence_3;https://www.loc.gov/pictures/item/2020736882/,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,cheerios_original_evidence_0,cheerios_original,Cheerios Original,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/25692985%40N07/5938738892,1984 General Mills Cheerios Cereal Boxes - Flickr,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,cheerios_original_evidence_0;cheerios_original:cheerios_original_evidence_0;https://www.flickr.com/photos/25692985%40N07/5938738892,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,cheerios_original_evidence_2,cheerios_original,Cheerios Original,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/25692985%40N07/3523028765/,1985 General Mills Cheerios Cereal Box Front - Flickr,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,cheerios_original_evidence_2;cheerios_original:cheerios_original_evidence_2;https://www.flickr.com/photos/25692985%40N07/3523028765/,,,,All rights reserved,source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,cheerios_original_evidence_3,cheerios_original,Cheerios Original,earliest_verified_label,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4350285509,"General Mills Cheerios cereal box Star Trek the Motion Picture, 1979 - Flickr",panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,cheerios_original_evidence_3;cheerios_original:cheerios_original_evidence_3;https://www.flickr.com/photos/jasonliebigstuff/4350285509,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,cheerios_original_evidence_4,cheerios_original,Cheerios Original,1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/533392194,"Cheerios Box Around the World in 80 Days, FrontSide, 1973 - Flickr",panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,cheerios_original_evidence_4;cheerios_original:cheerios_original_evidence_4;https://www.flickr.com/photos/jasonliebigstuff/533392194,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,cheerios_original_evidence_5,cheerios_original,Cheerios Original,1990s,theimaginaryworld.com,https://theimaginaryworld.com/cbarch.html,Cereal Box Backs Archive - The Imaginary World,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,cheerios_original_evidence_5;cheerios_original:cheerios_original_evidence_5;https://theimaginaryworld.com/cbarch.html,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,cheerios_original_evidence_6,cheerios_original,Cheerios Original,1990s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/albums/72157613304350260/,Jason Liebig McDonald's and fast-food album with Cheerios promotional box photos,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,cheerios_original_evidence_6;cheerios_original:cheerios_original_evidence_6;https://www.flickr.com/photos/jasonliebigstuff/albums/72157613304350260/,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,coca_cola_classic_evidence_0,coca_cola_classic,Coca-Cola Classic,earliest_verified_label;1980s_or_earlier,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File%3AOld_coca_cola_cans_1952.jpg,Old Coca-Cola cans 1952 - Wikimedia Commons,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,coca_cola_classic_evidence_0;coca_cola_classic:coca_cola_classic_evidence_0;https://commons.wikimedia.org/wiki/File%3AOld_coca_cola_cans_1952.jpg,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,coca_cola_classic_evidence_2,coca_cola_classic,Coca-Cola Classic,earliest_verified_label;2000s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/3267332145/,"Coca-Cola Classic aluminum bottle holiday design, 2009 - Flickr",panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,coca_cola_classic_evidence_2;coca_cola_classic:coca_cola_classic_evidence_2;https://www.flickr.com/photos/jasonliebigstuff/3267332145/,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,coca_cola_classic_evidence_3,coca_cola_classic,Coca-Cola Classic,earliest_verified_label;2000s,www.flickr.com,https://www.flickr.com/photos/roitberg/6351768138,2000 Coca-Cola Classic USA Christmas - Flickr,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,coca_cola_classic_evidence_3;coca_cola_classic:coca_cola_classic_evidence_3;https://www.flickr.com/photos/roitberg/6351768138,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,coca_cola_classic_evidence_4,coca_cola_classic,Coca-Cola Classic,1990s,www.flickr.com,https://www.flickr.com/photos/therog77/3200756272/,1990 Coca-Cola MagiCan - Flickr,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,coca_cola_classic_evidence_4;coca_cola_classic:coca_cola_classic_evidence_4;https://www.flickr.com/photos/therog77/3200756272/,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,doritos_nacho_cheese_evidence_0,doritos_nacho_cheese,Doritos Nacho Cheese,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/3496903865,"Frito-Lay Doritos Nacho Cheese Flavor 1-ounce bag, 1970s - Flickr",panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,doritos_nacho_cheese_evidence_0;doritos_nacho_cheese:doritos_nacho_cheese_evidence_0;https://www.flickr.com/photos/jasonliebigstuff/3496903865,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,doritos_nacho_cheese_evidence_1,doritos_nacho_cheese,Doritos Nacho Cheese,earliest_verified_label;1990s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4319728854/,Frito-Lay - Doritos Big Grab - chip snack bag - Toy Story - 1995,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,doritos_nacho_cheese_evidence_1;doritos_nacho_cheese:doritos_nacho_cheese_evidence_1;https://www.flickr.com/photos/jasonliebigstuff/4319728854/,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,doritos_nacho_cheese_evidence_2,doritos_nacho_cheese,Doritos Nacho Cheese,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/albums/72157617553330512/,"The Munktiki Collection with Doritos Nacho Cheese Flavor 1-ounce bag, 1970s - Flickr",panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,doritos_nacho_cheese_evidence_2;doritos_nacho_cheese:doritos_nacho_cheese_evidence_2;https://www.flickr.com/photos/jasonliebigstuff/albums/72157617553330512/,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,doritos_nacho_cheese_evidence_3,doritos_nacho_cheese,Doritos Nacho Cheese,earliest_verified_label;1990s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/albums/72157613306936875/page3,"Candy & Snacks album with Doritos Star Wars Special Edition Nacho Cheesier Big Grab Bag, 1997 - Flickr",panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,doritos_nacho_cheese_evidence_3;doritos_nacho_cheese:doritos_nacho_cheese_evidence_3;https://www.flickr.com/photos/jasonliebigstuff/albums/72157613306936875/page3,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,doritos_nacho_cheese_evidence_4,doritos_nacho_cheese,Doritos Nacho Cheese,1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4269595755,Frito-Lay Doritos Nacho Cheese Flavor 9/16-ounce snack-size bag - 1970s collector photo,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,doritos_nacho_cheese_evidence_4;doritos_nacho_cheese:doritos_nacho_cheese_evidence_4;https://www.flickr.com/photos/jasonliebigstuff/4269595755,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,doritos_nacho_cheese_evidence_5,doritos_nacho_cheese,Doritos Nacho Cheese,1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/3496903865/,Frito-Lay Doritos Nacho Cheese Flavor 1-ounce bag - 1970s collector photo,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,doritos_nacho_cheese_evidence_5;doritos_nacho_cheese:doritos_nacho_cheese_evidence_5;https://www.flickr.com/photos/jasonliebigstuff/3496903865/,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,heinz_tomato_ketchup_evidence_0,heinz_tomato_ketchup,Heinz Tomato Ketchup,earliest_verified_label,laurelleaffarm.com,https://laurelleaffarm.com/item-pages/antique-bottles/old-heinz-ketchup-bottles.htm,Old Heinz Ketchup Bottles with Labels - Laurel Leaf Farm,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,heinz_tomato_ketchup_evidence_0;heinz_tomato_ketchup:heinz_tomato_ketchup_evidence_0;https://laurelleaffarm.com/item-pages/antique-bottles/old-heinz-ketchup-bottles.htm,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,heinz_tomato_ketchup_evidence_2,heinz_tomato_ketchup,Heinz Tomato Ketchup,earliest_verified_label;1980s_or_earlier,antiqueadvertising.com,https://antiqueadvertising.com/free-antique-price-guide/ceramics-and-glass/heinz-ketchup-bottle/,Heinz Ketchup Bottle - Antique Advertising,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,heinz_tomato_ketchup_evidence_2;heinz_tomato_ketchup:heinz_tomato_ketchup_evidence_2;https://antiqueadvertising.com/free-antique-price-guide/ceramics-and-glass/heinz-ketchup-bottle/,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,kraft_macaroni_and_cheese_original_evidence_0,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/6175679516,"Kraft Dinner Macaroni-and-Cheese box, 1940s maybe 1950s - Flickr",panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,kraft_macaroni_and_cheese_original_evidence_0;kraft_macaroni_and_cheese_original:kraft_macaroni_and_cheese_original_evidence_0;https://www.flickr.com/photos/jasonliebigstuff/6175679516,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,kraft_macaroni_and_cheese_original_evidence_1,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,earliest_verified_label;1990s,www.flickr.com,https://www.flickr.com/photos/25692985%40N07/8404786724,1998 Kraft Macaroni & Cheese Charlie Brown Christmas Peanuts box - Flickr,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,kraft_macaroni_and_cheese_original_evidence_1;kraft_macaroni_and_cheese_original:kraft_macaroni_and_cheese_original_evidence_1;https://www.flickr.com/photos/25692985%40N07/8404786724,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,kraft_macaroni_and_cheese_original_evidence_2,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,earliest_verified_label;1980s_or_earlier,www.ebay.com,https://www.ebay.com/itm/358501292533,Vintage Kraft Macaroni & Cheese Dinner The Cheesiest Original Flavor 7.25 oz - eBay,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,kraft_macaroni_and_cheese_original_evidence_2;kraft_macaroni_and_cheese_original:kraft_macaroni_and_cheese_original_evidence_2;https://www.ebay.com/itm/358501292533,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,kraft_macaroni_and_cheese_original_evidence_3,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4052133216,"Kraft Spiral Macaroni & Cheese Dinner box, 1987 - Flickr",panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,kraft_macaroni_and_cheese_original_evidence_3;kraft_macaroni_and_cheese_original:kraft_macaroni_and_cheese_original_evidence_3;https://www.flickr.com/photos/jasonliebigstuff/4052133216,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,kraft_macaroni_and_cheese_original_evidence_4,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/24398011379/,"Kraft Ghostbusters Macaroni & Cheese Dinner Box, 1989 - Flickr",panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,kraft_macaroni_and_cheese_original_evidence_4;kraft_macaroni_and_cheese_original:kraft_macaroni_and_cheese_original_evidence_4;https://www.flickr.com/photos/jasonliebigstuff/24398011379/,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,kraft_macaroni_and_cheese_original_evidence_5,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,1990s,americanhistory.si.edu,https://americanhistory.si.edu/collections/object/nmah_1181820,"Macaroni & Cheese box, Democratic National Convention, 1996 - National Museum of American History",panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,kraft_macaroni_and_cheese_original_evidence_5;kraft_macaroni_and_cheese_original:kraft_macaroni_and_cheese_original_evidence_5;https://americanhistory.si.edu/collections/object/nmah_1181820,,,,Usage Conditions Apply per Smithsonian record.,source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,kraft_macaroni_and_cheese_original_evidence_6,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,1990s,americanhistory.si.edu,https://americanhistory.si.edu/collections/object/nmah_1181156,"Macaroni & Cheese box, Republican National Convention, 1996 - National Museum of American History",panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,kraft_macaroni_and_cheese_original_evidence_6;kraft_macaroni_and_cheese_original:kraft_macaroni_and_cheese_original_evidence_6;https://americanhistory.si.edu/collections/object/nmah_1181156,,,,Usage Conditions Apply per Smithsonian record.,source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,mcdonalds_big_mac_evidence_0,mcdonalds_big_mac,McDonald's Big Mac,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4714969880,McDonald's 1974 Big Mac box folded-up shots - Flickr,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,mcdonalds_big_mac_evidence_0;mcdonalds_big_mac:mcdonalds_big_mac_evidence_0;https://www.flickr.com/photos/jasonliebigstuff/4714969880,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,mcdonalds_big_mac_evidence_2,mcdonalds_big_mac,McDonald's Big Mac,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/bolio88/5482432651,1975 McDonald's Big Mac styrofoam container - Flickr,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,mcdonalds_big_mac_evidence_2;mcdonalds_big_mac:mcdonalds_big_mac_evidence_2;https://www.flickr.com/photos/bolio88/5482432651,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,mcdonalds_big_mac_evidence_3,mcdonalds_big_mac,McDonald's Big Mac,1990s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/16377543110,"McDonald's Big Mac styrofoam restaurant packaging, circa 1990s - Flickr",panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,mcdonalds_big_mac_evidence_3;mcdonalds_big_mac:mcdonalds_big_mac_evidence_3;https://www.flickr.com/photos/jasonliebigstuff/16377543110,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,mcdonalds_chicken_mcnuggets_evidence_0,mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/6781604892/,McDonald's Chicken McNuggets 20-piece box - 1983-1985 collector photo,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,mcdonalds_chicken_mcnuggets_evidence_0;mcdonalds_chicken_mcnuggets:mcdonalds_chicken_mcnuggets_evidence_0;https://www.flickr.com/photos/jasonliebigstuff/6781604892/,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,mcdonalds_chicken_mcnuggets_evidence_1,mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/6927723645,"McDonald's Chicken McNuggets 9-piece box, later 1980s - Flickr",panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,mcdonalds_chicken_mcnuggets_evidence_1;mcdonalds_chicken_mcnuggets:mcdonalds_chicken_mcnuggets_evidence_1;https://www.flickr.com/photos/jasonliebigstuff/6927723645,,,,All rights reserved per Flickr search result.,source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,mcdonalds_chicken_mcnuggets_evidence_3,mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/15944791963,McDonald's Chicken McNuggets styrofoam packaging - circa 1980s collector photo,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,mcdonalds_chicken_mcnuggets_evidence_3;mcdonalds_chicken_mcnuggets:mcdonalds_chicken_mcnuggets_evidence_3;https://www.flickr.com/photos/jasonliebigstuff/15944791963,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,poptarts_frosted_strawberry_evidence_0,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/25692985%40N07/4198259897,1980 Kellogg's Frosted Pop-Tarts Box Milton the Toaster - Flickr,panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,poptarts_frosted_strawberry_evidence_0;poptarts_frosted_strawberry:poptarts_frosted_strawberry_evidence_0;https://www.flickr.com/photos/25692985%40N07/4198259897,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,poptarts_frosted_strawberry_evidence_1,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/3251907501,"Kellogg's Pop-Tarts Frosted Chocolate Fudge Box, 1974 - Flickr",panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,poptarts_frosted_strawberry_evidence_1;poptarts_frosted_strawberry:poptarts_frosted_strawberry_evidence_1;https://www.flickr.com/photos/jasonliebigstuff/3251907501,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
pilot-photo-capture-dry-run,poptarts_frosted_strawberry_evidence_2,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,earliest_verified_label;2000s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/5204205477,"Kellogg's Pop-Tarts Frosted Strawberry Box, 2002 - Flickr",panel_crop,panel_capture_needed,high,panel_crop,"ingredient/nutrition panel crop, including serving size and net-weight if visible",ingredient_or_nutrition_panel,poptarts_frosted_strawberry_evidence_2;poptarts_frosted_strawberry:poptarts_frosted_strawberry_evidence_2;https://www.flickr.com/photos/jasonliebigstuff/5204205477,,,,"External source; link for attribution, do not reproduce imagery without rights review.",source_link_only_no_public_image,1,0
