run_id,evidence_id,product_id,product_name,vintage_label,source_domain,source_url,source_type,ocr_gap_category,ocr_priority,capture_strategy,key_count,private_path_supplied,private_path_exists,extension_ok,audit_status,recommended_next_action,candidate_only,manual_verified
pilot-photo-capture-dry-run,kraft_macaroni_and_cheese_original_evidence_6,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,1990s,americanhistory.si.edu,https://americanhistory.si.edu/collections/object/nmah_1181156,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,mcdonalds_big_mac_evidence_0,mcdonalds_big_mac,McDonald's Big Mac,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4714969880,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,mcdonalds_big_mac_evidence_2,mcdonalds_big_mac,McDonald's Big Mac,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/bolio88/5482432651,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,mcdonalds_big_mac_evidence_3,mcdonalds_big_mac,McDonald's Big Mac,1990s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/16377543110,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,mcdonalds_chicken_mcnuggets_evidence_0,mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/6781604892/,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,mcdonalds_chicken_mcnuggets_evidence_1,mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/6927723645,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,mcdonalds_chicken_mcnuggets_evidence_3,mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/15944791963,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,poptarts_frosted_strawberry_evidence_0,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/25692985%40N07/4198259897,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,poptarts_frosted_strawberry_evidence_1,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/3251907501,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,poptarts_frosted_strawberry_evidence_2,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,earliest_verified_label;2000s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/5204205477,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,poptarts_frosted_strawberry_evidence_3,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,earliest_verified_label;2000s,www.flickr.com,https://www.flickr.com/photos/neatocoolville/6315040319,panel_crop,panel_capture_needed,high,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,campbells_tomato_soup_evidence_6,campbells_tomato_soup,Campbell's Condensed Tomato Soup,2010s,commons.wikimedia.org,https://commons.wikimedia.org/wiki/Category%3ACampbell%27s_Condensed_Tomato_Soup,panel_crop,panel_capture_needed,medium,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,cheerios_original_evidence_7,cheerios_original,Cheerios Original,2000s,americanhistory.si.edu,https://americanhistory.si.edu/collections/search/object/nmah_1348223,panel_crop,panel_capture_needed,medium,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,coca_cola_classic_evidence_5,coca_cola_classic,Coca-Cola Classic,2010s,www.flickr.com,https://www.flickr.com/photos/skatepunk69/4985996111/,panel_crop,panel_capture_needed,medium,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,doritos_nacho_cheese_evidence_6,doritos_nacho_cheese,Doritos Nacho Cheese,2000s;2010s,commons.wikimedia.org,https://commons.wikimedia.org/wiki/File%3ADoritos_bag.jpg,panel_crop,panel_capture_needed,medium,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,heinz_tomato_ketchup_evidence_5,heinz_tomato_ketchup,Heinz Tomato Ketchup,2000s,flickr.com,https://flickr.com/photos/scotteh/3399348449,panel_crop,panel_capture_needed,medium,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,kraft_macaroni_and_cheese_original_evidence_7,kraft_macaroni_and_cheese_original,Kraft Macaroni & Cheese Original,2010s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/7994363814/,panel_crop,panel_capture_needed,medium,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,flickr_oreo_nascar_2010,oreo_original_chocolate_sandwich_cookies,Oreo Original Chocolate Sandwich Cookies,2010s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4786235805,panel_crop,panel_capture_needed,medium,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,flickr_oreo_spring_2010,oreo_original_chocolate_sandwich_cookies,Oreo Original Chocolate Sandwich Cookies,2010s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4359618633,panel_crop,panel_capture_needed,medium,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,flickr_oreo_uhoh_2002,oreo_original_chocolate_sandwich_cookies,Oreo Original Chocolate Sandwich Cookies,2000s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4777043511,panel_crop,panel_capture_needed,medium,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,poptarts_frosted_strawberry_evidence_4,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,2000s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/4265469690,panel_crop,panel_capture_needed,medium,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,poptarts_frosted_strawberry_evidence_5,poptarts_frosted_strawberry,Pop-Tarts Frosted Strawberry,2000s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/3035962773,panel_crop,panel_capture_needed,medium,panel_crop,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,campbells_tomato_soup_evidence_4,campbells_tomato_soup,Campbell's Condensed Tomato Soup,1980s_or_earlier,www.artsbma.org,https://www.artsbma.org/collection/campbells-tomato-soup-can-label-signed-by-andy-warhol-2/,source_page_screenshot,source_page_capture_needed,medium,source_page_screenshot,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,heinz_tomato_ketchup_evidence_1,heinz_tomato_ketchup,Heinz Tomato Ketchup,earliest_verified_label;1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/36878773%40N07/3782511003,source_page_screenshot,source_page_capture_needed,medium,source_page_screenshot,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,heinz_tomato_ketchup_evidence_3,heinz_tomato_ketchup,Heinz Tomato Ketchup,earliest_verified_label,en.wikipedia.org,https://en.wikipedia.org/wiki/Heinz_Tomato_Ketchup,source_page_screenshot,source_page_capture_needed,medium,source_page_screenshot,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,heinz_tomato_ketchup_evidence_4,heinz_tomato_ketchup,Heinz Tomato Ketchup,1980s_or_earlier,www.flickr.com,https://www.flickr.com/photos/51764518%40N02/12950473144/in/photostream/,source_page_screenshot,source_page_capture_needed,medium,source_page_screenshot,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,mcdonalds_big_mac_evidence_1,mcdonalds_big_mac,McDonald's Big Mac,earliest_verified_label;2000s;2010s,grist.org,https://grist.org/wp-content/uploads/2010/07/nutritionfacts.pdf,source_page_screenshot,source_page_capture_needed,medium,source_page_screenshot,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,mcdonalds_chicken_mcnuggets_evidence_2,mcdonalds_chicken_mcnuggets,McDonald's Chicken McNuggets,earliest_verified_label;2000s;2010s,grist.org,https://grist.org/wp-content/uploads/2010/07/nutritionfacts.pdf,source_page_screenshot,source_page_capture_needed,medium,source_page_screenshot,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
pilot-photo-capture-dry-run,flickr_oreo_harley_2000,oreo_original_chocolate_sandwich_cookies,Oreo Original Chocolate Sandwich Cookies,2000s,www.flickr.com,https://www.flickr.com/photos/jasonliebigstuff/6823913378,source_page_screenshot,source_page_capture_needed,medium,source_page_screenshot,3,0,0,0,no_private_path_supplied,"Capture or crop the source privately, then fill local_private_image_path or processed_private_image_path.",1,0
